# Kalmasoft Databases
# Database of Arabicized Romanized Names
# References: www.kalmasoft.com/KLEX/dbgivnm.htm
# Created: 8/11/2018
# Updated: 17/4/2022
# Encoding: UTF8
# Delimiter: TAB
# Total names: contact Kalmasoft
# Countries covered: 220
# Version: 1.05
# Copyright ©1999-2020 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# ================================================
# Attributes:
#	ID:6 digits identification number
#		[A######]: Arabic origin name
#		[N######]: Non-Arabic name
#	Name:
#		Name entry
#	Arabic:
#		Arabic transcription
#	Country:
#		Country name
# 
# ================================================



ID	Name	Arabic	Country
TR002385	Babür	بابور	Turkey
TR002386	Baha	باها	Turkey
TR002387	Bahar	باهار	Turkey
TR002388	Bahri	باهر	Turkey
TR002389	Bahriye	باهريا	Turkey
TR002390	Bahtiyar	باهتيار	Turkey
TR002391	Bahçeli	باهتشيل	Turkey
TR002392	Baki	باك	Turkey
TR002393	Bala	بالا	Turkey
TR002394	Balaban	بالابان	Turkey
TR002395	Baler	بالير	Turkey
TR002396	Balîm	باليم	Turkey
TR002397	Banu	بانو	Turkey
TR002398	Barak	باراك	Turkey
TR002399	Barbaros	بارباروس	Turkey
TR002400	Baris	بارس	Turkey
TR002401	Basar	باسار	Turkey
TR002402	Basgil	باسغل	Turkey
TR002403	Basir	باسر	Turkey
TR002404	Basri	باسر	Turkey
TR002405	Battal	باتال	Turkey
TR002406	Batu	باتو	Turkey
TR002407	Batuhan	باتوهان	Turkey
TR002408	Batur	باتور	Turkey
TR002409	Bayar	بايار	Turkey
TR002410	Baybars	بايبارس	Turkey
TR002411	Baykurt	بايكورت	Turkey
TR002412	Bayram	بايرام	Turkey
TR002413	Bedia	بيدا	Turkey
TR002414	Bedirhan	بدرهان	Turkey
TR002415	Bedreddin	بدر الدين	Turkey
TR002416	Bedreddîn	بدر الدين	Turkey
TR002417	Bedrettin	بدر الدين	Turkey
TR002418	Bedri	بدري	Turkey
TR002419	Bedriye	بدرية	Turkey
TR002420	Begüm	بيغوم	Turkey
TR002421	Behice	بهيجة	Turkey
TR002422	Behiye	بهية	Turkey
TR002423	Behiç	بيهتش	Turkey
TR002424	Behlül	بيهلول	Turkey
TR002425	Behçet	بهجت	Turkey
TR002426	Bekir	بكير	Turkey
TR002427	Bekri	بكري	Turkey
TR002428	Bektas	بيكتاس	Turkey
TR002429	Belciler	بيلجلير	Turkey
TR002430	Bele	بيلا	Turkey
TR002431	Belgin	بيلغن	Turkey
TR002432	Beli	بيل	Turkey
TR002433	Belig	بيلغ	Turkey
TR002434	Belma	بيلما	Turkey
TR002435	Benan	بينان	Turkey
TR002436	Bengi	بينغ	Turkey
TR002437	Bengisu	بينغسو	Turkey
TR002438	Bengül	بينغول	Turkey
TR002439	Bensu	بينسو	Turkey
TR002440	Berfu	بيرفو	Turkey
TR002441	Beria	بيرا	Turkey
TR002442	Beril	بيرل	Turkey
TR002443	Berk	بيرك	Turkey
TR002444	Berkant	بيركانت	Turkey
TR002445	Berkes	بيركيس	Turkey
TR002446	Berna	بيرنا	Turkey
TR002447	Berrak	بيراك	Turkey
TR002448	Berrin	بيرن	Turkey
TR002449	Besikci	بيسكج	Turkey
TR002450	Besim	بيسم	Turkey
TR002451	Beste	بيستا	Turkey
TR002452	Betil	بيتل	Turkey
TR002453	Betül	بيتول	Turkey
TR002454	Bihter	بهتير	Turkey
TR002455	Bikem	بكيم	Turkey
TR002456	Bilge	بلغا	Turkey
TR002457	Bilgin	بلغن	Turkey
TR002458	Billur	بلور	Turkey
TR002459	Binnaz	بناز	Turkey
TR002460	Binnur	بنور	Turkey
TR002461	Birand	براند	Turkey
TR002462	Birdal	بردال	Turkey
TR002463	Birgül	برغول	Turkey
TR002464	Birol	برول	Turkey
TR002465	Birsen	برسين	Turkey
TR002466	Birsu	برسو	Turkey
TR002467	Bora	بورا	Turkey
TR002468	Boratav	بوراتاو	Turkey
TR002469	Bozkurt	بوزكورت	Turkey
TR002470	Buket	بوكيت	Turkey
TR002471	Bulent	بولينت	Turkey
TR002472	Bulut	بولوت	Turkey
TR002473	Bumin	بومن	Turkey
TR002474	Burak	بوراك	Turkey
TR002475	Burcu	بورجو	Turkey
TR002476	Burhan	برهان	Turkey
TR002477	Burhanettin	برهان الدين	Turkey
TR002478	Burhânneddin	برهان الدين	Turkey
TR002479	Burin	بورن	Turkey
TR002480	Burç	بورتش	Turkey
TR002481	Burçak	بورتشاك	Turkey
TR002482	Burçin	بورتشن	Turkey
TR002483	Bâyezîd	بايزيد	Turkey
TR002484	Bülent	بولينت	Turkey
TR002485	Bünyamin	بونيامن	Turkey
TR002486	Bürke	بوركا	Turkey
TR002487	Cabbar	جبار	Turkey
TR002488	Cafer	جعفر	Turkey
TR002489	Cagdas	جاغداس	Turkey
TR002490	Cagman	جاغمان	Turkey
TR002491	Cagri	جاغر	Turkey
TR002492	Cahid	جاهد	Turkey
TR002493	Cahide	جاهدة	Turkey
TR002494	Cahil	جاهل	Turkey
TR002495	Cahit	جاهد	Turkey
TR002496	Cakar	جاكار	Turkey
TR002497	Can	جان	Turkey
TR002498	Canan	جانان	Turkey
TR002499	Cansu	جانسو	Turkey
TR002500	Cebesoy	جيبيسوي	Turkey
TR002501	Celal	جلال	Turkey
TR002502	Celalettin	جلال الدين	Turkey
TR002503	Celâl	جلال	Turkey
TR002504	Cem	جيم	Turkey
TR002505	Cemal	جمال	Turkey
TR002506	Cemil	جميل	Turkey
TR002507	Cemile	جميلة	Turkey
TR002508	Cemre	جيمرا	Turkey
TR002509	Cenap	جيناب	Turkey
TR002510	Cengiz	جينغز	Turkey
TR002511	Cenk	جينك	Turkey
TR002512	Cennet	جنة	Turkey
TR002513	Cerrâh	جيراه	Turkey
TR002514	Cetin	جيتن	Turkey
TR002515	Cetinok	جيتنوك	Turkey
TR002516	Cevat	جواد	Turkey
TR002517	Cevdet	جودت	Turkey
TR002518	Cig	جيغ	Turkey
TR002519	Cihan	جيهان	Turkey
TR002520	Cihangir	جهانغر	Turkey
TR002521	Ciller	جلير	Turkey
TR002522	Civan	جوان	Turkey
TR002523	Ciçek	جتشيك	Turkey
TR002524	Corekci	جوريكج	Turkey
TR002525	Cosar	جوسار	Turkey
TR002526	Coskun	جوسكون	Turkey
TR002527	Cumhur	جومهور	Turkey
TR002528	Cömert	جوميرت	Turkey
TR002529	Damad	داماد	Turkey
TR002530	Damla	داملا	Turkey
TR002531	Danishmend	دانشميند	Turkey
TR002532	Defne	ديفنا	Turkey
TR002533	Deha	ديها	Turkey
TR002534	Demet	ديميت	Turkey
TR002535	Demir	ديمر	Turkey
TR002536	Demirel	ديمريل	Turkey
TR002537	Deniz	دينز	Turkey
TR002538	Denktash	دينكتاش	Turkey
TR002539	Derbil	ديربل	Turkey
TR002540	Deren	ديرين	Turkey
TR002541	Derin	ديرن	Turkey
TR002542	Deringil	ديرنغل	Turkey
TR002543	Derya	ديريا	Turkey
TR002544	Destan	ديستان	Turkey
TR002545	Deste	ديستا	Turkey
TR002546	Devrim	ديورم	Turkey
TR002547	Dicle	دجلا	Turkey
TR002548	Dikerdem	دكيرديم	Turkey
TR002549	Dilan	دلان	Turkey
TR002550	Dilar	دلار	Turkey
TR002551	Dilara	دلارا	Turkey
TR002552	Dilaver	دلاوير	Turkey
TR002553	Diler	دلير	Turkey
TR002554	Dilhan	دلهان	Turkey
TR002555	Dilruba	دلروبا	Turkey
TR002556	Dinçer	دنتشير	Turkey
TR002557	Doga	دوغا	Turkey
TR002558	Dogramaci	دوغراماج	Turkey
TR002559	Doruk	دوروك	Turkey
TR002560	Dursun	دورسون	Turkey
TR002561	Durukan	دوروكان	Turkey
TR002562	Durul	دورول	Turkey
TR002563	Duyal	دويال	Turkey
TR002564	Duygu	دويغو	Turkey
TR002565	Dâvûd	داوود	Turkey
TR002566	Döndü	دوندو	Turkey
TR002567	Dünya	دنيا	Turkey
TR002568	Dürdane	دوردانا	Turkey
TR002569	Ebru	أيبرو	Turkey
TR002570	Ebûssüûd	أبو السعود	Turkey
TR002571	Ece	إيجا	Turkey
TR002572	Ecevit	أجاويد	Turkey
TR002573	Edebali	إيديبال	Turkey
TR002574	Edip	أديب	Turkey
TR002575	Ediz	أديز	Turkey
TR002576	Efe	إيفا	Turkey
TR002577	Efecan	إفيجان	Turkey
TR002578	Eflatun	أفلاتون	Turkey
TR002579	Efromiya	يفروميا	Turkey
TR002580	Ege	إيغا	Turkey
TR002581	Egemen	أغيمان	Turkey
TR002582	Ejder	يجدير	Turkey
TR002583	Ekber	أكبر	Turkey
TR002584	Ekin	أيكن	Turkey
TR002585	Ekmel	أكمل	Turkey
TR002586	Ekrem	أكرم	Turkey
TR002587	Ela	إيلا	Turkey
TR002588	Elif	إيلف	Turkey
TR002589	Elmas	يلماس	Turkey
TR002590	Elvan	ألوان	Turkey
TR002591	Elçin	يلتشن	Turkey
TR002592	Emel	أمل	Turkey
TR002593	Emin	أمين	Turkey
TR002594	Emine	أمينة	Turkey
TR002595	Emir	أمير	Turkey
TR002596	Emrah	يمراه	Turkey
TR002597	Emre	يمرا	Turkey
TR002598	Ender	يندير	Turkey
TR002599	Engin	ينغن	Turkey
TR002600	Enis	أنيس	Turkey
TR002601	Enise	أنيسة	Turkey
TR002602	Enver	أنور	Turkey
TR002603	Erbakan	إرباكان	Turkey
TR002604	Ercan	إرجان	Turkey
TR002605	Ercüment	إرجومينت	Turkey
TR002606	Erdal	إردال	Turkey
TR002607	Erdem	إرديم	Turkey
TR002608	Erden	إردين	Turkey
TR002609	Erdinç	إردنتش	Turkey
TR002610	Erem	إريم	Turkey
TR002611	Eren	إرين	Turkey
TR002612	Erenay	إريناي	Turkey
TR002613	Erez	إريز	Turkey
TR002614	Ergin	إرغن	Turkey
TR002615	Ergün	إرغون	Turkey
TR002616	Erhan	إرهان	Turkey
TR002617	Erim	إرم	Turkey
TR002618	Erkan	إركان	Turkey
TR002619	Erkin	إركن	Turkey
TR002620	Erman	إرمان	Turkey
TR002621	Erol	إرول	Turkey
TR002622	Ersin	إرسن	Turkey
TR002623	Ertan	إرتان	Turkey
TR002624	Ertaç	إرتاتش	Turkey
TR002625	Ertegun	إرتيغون	Turkey
TR002626	Ertem	إرتيم	Turkey
TR002627	Erten	إرتين	Turkey
TR002628	Ertugrul	إرتوغرول	Turkey
TR002629	Esad	إساد	Turkey
TR002630	Esel	إسيل	Turkey
TR002631	Esen	إسين	Turkey
TR002632	Eser	إسير	Turkey
TR002633	Esin	إسن	Turkey
TR002634	Eski	إسك	Turkey
TR002635	Esma	أسماء	Turkey
TR002636	Esmeray	إسميراي	Turkey
TR002637	Esra	إسرا	Turkey
TR002638	Esrin	إسرن	Turkey
TR002639	Ethem	عظيم	Turkey
TR002640	Eti	إت	Turkey
TR002641	Etkin	إتكن	Turkey
TR002642	Etugrul	إتوغرول	Turkey
TR002643	Evliyâ	إوليا	Turkey
TR002644	Evren	إورين	Turkey
TR002645	Evrim	إورم	Turkey
TR002646	Eyice	عائشة	Turkey
TR002647	Eyüp	أيوب	Turkey
TR002648	Ezerhan	إزيرهان	Turkey
TR002649	Ezgi	إزغ	Turkey
TR002650	Ezhan	إزهان	Turkey
TR002651	Fadik	فادك	Turkey
TR002652	Fadime	فاطمة	Turkey
TR002653	Fahrettin	فخر الدين	Turkey
TR002654	Fahri	فخري	Turkey
TR002655	Fahriye	فخرية	Turkey
TR002656	Fahrünissa	فخر النساء	Turkey
TR002657	Faik	فايق	Turkey
TR002658	Fakir	فقير	Turkey
TR002659	Faruk	فاروق	Turkey
TR002660	Fatih	فاتح	Turkey
TR002661	Fatin	فاتن	Turkey
TR002662	Fatma	فاطمة	Turkey
TR002663	Fazil	فاضل	Turkey
TR002664	Fazilet	فضيلة	Turkey
TR002665	Fehim	فهيم	Turkey
TR002666	Fehime	فهيمة	Turkey
TR002667	Fehmi	فهمي	Turkey
TR002668	Fem	فيم	Turkey
TR002669	Ferah	فرح	Turkey
TR002670	Feray	فيراي	Turkey
TR002671	Ferda	فيردا	Turkey
TR002672	Ferdi	فيرد	Turkey
TR002673	Ferhan	فرحان	Turkey
TR002674	Ferhat	فرحات	Turkey
TR002675	Ferid	فريد	Turkey
TR002676	Feride	فريدة	Turkey
TR002677	Feriha	فريحة	Turkey
TR002678	Ferit	فريد	Turkey
TR002679	Feroz	فيروز	Turkey
TR002680	Ferruh	فيروه	Turkey
TR002681	Feryal	فيريال	Turkey
TR002682	Fethi	فيته	Turkey
TR002683	Fevzi	فيوز	Turkey
TR002684	Feyza	فايزة	Turkey
TR002685	Feza	فيزا	Turkey
TR002686	Fidan	فدان	Turkey
TR002687	Figen	فغين	Turkey
TR002688	Fikret	فكريت	Turkey
TR002689	Fikri	فكري	Turkey
TR002690	Fikriye	فكريا	Turkey
TR002691	Filiz	فلز	Turkey
TR002692	Firdevs	فرديوس	Turkey
TR002693	Fitnat	فتنات	Turkey
TR002694	Fruzin	فروزن	Turkey
TR002695	Fuad	فؤاد	Turkey
TR002696	Fuat	فؤاد	Turkey
TR002697	Fuldem	فولديم	Turkey
TR002698	Fulden	فولدين	Turkey
TR002699	Fulin	فولن	Turkey
TR002700	Fulya	فوليا	Turkey
TR002701	Funda	فوندا	Turkey
TR002702	Fusan	فوسان	Turkey
TR002703	Fügen	فوغين	Turkey
TR002704	Füsun	فوسون	Turkey
TR002705	Galip	غالب	Turkey
TR002706	Gamze	غامزا	Turkey
TR002707	Gani	غان	Turkey
TR002708	Garip	غارب	Turkey
TR002709	Gaye	غايا	Turkey
TR002710	Gazi	غاز	Turkey
TR002711	Gedik	غيدك	Turkey
TR002712	Gelik	غيلك	Turkey
TR002713	Genco	غينجو	Turkey
TR002714	Giray	غراي	Turkey
TR002715	Gizem	غزيم	Turkey
TR002716	Gonca	غونجا	Turkey
TR002717	Goyman	غويمان	Turkey
TR002718	Gulsevin	غولسيون	Turkey
TR002719	Gurcan	غورجان	Turkey
TR002720	Gurânî	غوراني	Turkey
TR002721	Gâwân	غاوان	Turkey
TR002722	Gâzi	غاز	Turkey
TR002723	Gökalp	غوكالب	Turkey
TR002724	Gökay	غوكاي	Turkey
TR002725	Gökben	غوكبين	Turkey
TR002726	Gökberk	غوكبيرك	Turkey
TR002727	Gökcan	غوكجان	Turkey
TR002728	Göker	غوكير	Turkey
TR002729	Gökhan	غوكهان	Turkey
TR002730	Gökhun	غوكهون	Turkey
TR002731	Göksel	غوكسيل	Turkey
TR002732	Göktu	غوكتو	Turkey
TR002733	Göktürk	غوكتورك	Turkey
TR002734	Gökçe	غوكتشي	Turkey
TR002735	Gönül	غونول	Turkey
TR002736	Göyünc	غويونج	Turkey
TR002737	Gözde	غوزدا	Turkey
TR002738	Göçek	غوتشيك	Turkey
TR002739	Güher	غوهير	Turkey
TR002740	Gül	غول	Turkey
TR002741	Gülbahar	غولباهار	Turkey
TR002742	Gülben	غولبين	Turkey
TR002743	Güldem	غولديم	Turkey
TR002744	Gülden	غولدين	Turkey
TR002745	Güldeste	غولديستا	Turkey
TR002746	Gülen	غولين	Turkey
TR002747	Güler	غولير	Turkey
TR002748	Gülfem	غولفيم	Turkey
TR002749	Gülgün	غولغون	Turkey
TR002750	Gülhan	غولهان	Turkey
TR002751	Gülistan	غولستان	Turkey
TR002752	Gülizar	غولزار	Turkey
TR002753	Güllü	غولو	Turkey
TR002754	Gülnaz	غولناز	Turkey
TR002755	Gülpembe	غولبيمبا	Turkey
TR002756	Gülriz	غولرز	Turkey
TR002757	Gülsen	غولسين	Turkey
TR002758	Gülsüm	غولسوم	Turkey
TR002759	Gülsün	غولسون	Turkey
TR002760	Gültekin	غولتيكن	Turkey
TR002761	Gülten	غولتين	Turkey
TR002762	Gülçin	غولتشن	Turkey
TR002763	Günay	غوناي	Turkey
TR002764	Günce	غونجا	Turkey
TR002765	Gündüz	غوندوز	Turkey
TR002766	Güner	غونير	Turkey
TR002767	Güngör	غونغور	Turkey
TR002768	Günhan	غونهان	Turkey
TR002769	Güniz	غونز	Turkey
TR002770	Günsel	غونسيل	Turkey
TR002771	Günseli	غونسيل	Turkey
TR002772	Günter	غونتير	Turkey
TR002773	Günver	غونوير	Turkey
TR002774	Güray	غوراي	Turkey
TR002775	Gürcan	غورجان	Turkey
TR002776	Gürel	غوريل	Turkey
TR002777	Gürler	غورلير	Turkey
TR002778	Gürsel	غورسيل	Turkey
TR002779	Güven	غووين	Turkey
TR002780	Güzide	غوزدا	Turkey
TR002781	Güzin	غوزن	Turkey
TR002782	Habib	حبيب	Turkey
TR002783	Haccî	حاجي	Turkey
TR002784	Hadis	حديث	Turkey
TR002785	Hafize	حفيظة	Turkey
TR002786	Hakan	هاكان	Turkey
TR002787	Haldun	خلدون	Turkey
TR002788	Hale	هالة	Turkey
TR002789	Halide	خالدة	Turkey
TR002790	Halil	خليل	Turkey
TR002791	Halim	حليم	Turkey
TR002792	Halis	هالس	Turkey
TR002793	Halit	خالد	Turkey
TR002794	Haluk	خلوق	Turkey
TR002795	Hamdi	حمدي	Turkey
TR002796	Hami	هام	Turkey
TR002797	Hamide	حميدة	Turkey
TR002798	Hamit	حامد	Turkey
TR002799	Hamza	حمزة	Turkey
TR002800	Handan	هاندان	Turkey
TR002801	Hande	هاندا	Turkey
TR002802	Hanife	حنيفة	Turkey
TR002803	HanîmInönü	هانيمنونو	Turkey
TR002804	Harika	هاركا	Turkey
TR002805	Hasad	هاساد	Turkey
TR002806	Hasan	هاسان	Turkey
TR002807	Hasbi	هاسب	Turkey
TR002808	Hasibe	هاسبا	Turkey
TR002809	Hatay	هاتاي	Turkey
TR002810	Havva	حواء	Turkey
TR002811	Hayal	هايال	Turkey
TR002812	Hayat	هايات	Turkey
TR002813	Hayati	هايات	Turkey
TR002814	Haydar	هايدار	Turkey
TR002815	Haydaroglu	هايداروغلو	Turkey
TR002816	Hayreddîn	خير الدين	Turkey
TR002817	Hayri	خيري	Turkey
TR002818	Hayriye	خيرية	Turkey
TR002819	Hayrunissa	خير النساء	Turkey
TR002820	Hayrünissa	خير النساء	Turkey
TR002821	Hazan	هازان	Turkey
TR002822	Hediye	هيديا	Turkey
TR002823	Hersek	هيرسيك	Turkey
TR002824	Hikmet	حكمت	Turkey
TR002825	Hilal	هلال	Turkey
TR002826	Hilmi	حلمي	Turkey
TR002827	Himmet	هميت	Turkey
TR002828	Hoca	خوجة	Turkey
TR002829	Hocazâde	هوجازادا	Turkey
TR002830	Hulusi	هولوس	Turkey
TR002831	Hulya	هوليا	Turkey
TR002832	Hun	هون	Turkey
TR002833	Huri	هور	Turkey
TR002834	Huriye	حورية	Turkey
TR002835	Hüdaverdi	هوداويرد	Turkey
TR002836	Hülya	هوليا	Turkey
TR002837	Hümeyra	حميراء	Turkey
TR002838	Hüner	هونير	Turkey
TR002839	Hürmüz	هورموز	Turkey
TR002840	Hürrem	هوريم	Turkey
TR002841	Hüsamettin	حسام الدين	Turkey
TR002842	Hüseyin	حسين	Turkey
TR002843	Hüsniye	حسنية	Turkey
TR002844	Hüsnü	هوسنو	Turkey
TR002845	Hüsrev	هوسريو	Turkey
TR002846	Ihsan	إحسان	Turkey
TR002847	Ilahi	إلاه	Turkey
TR002848	Ilhan	إلهان	Turkey
TR002849	Ilker	إلكير	Turkey
TR002850	Ilkin	إلكن	Turkey
TR002851	Inalcik	إنالجك	Turkey
TR002852	Inan	إنان	Turkey
TR002853	Inanc	إنانج	Turkey
TR002854	Inceefe	إنجيفا	Turkey
TR002855	Inci	إنج	Turkey
TR002856	Inönü	إنونو	Turkey
TR002857	Ipekçi	إبيكتش	Turkey
TR002858	Irfan	عرفان	Turkey
TR002859	Isa	عيسى	Turkey
TR002860	Ishâk	إسحاق	Turkey
TR002861	Isikli	إسكل	Turkey
TR002862	Ismet	عصمت	Turkey
TR002863	Ismâil	إسماعيل	Turkey
TR002864	Isoka	إسوكا	Turkey
TR002865	Isâ	عيسى	Turkey
TR002866	Jale	جالا	Turkey
TR002867	Jalâl	جلال	Turkey
TR002868	Jelal	جلال	Turkey
TR002869	Jemal	جمال	Turkey
TR002870	Jirecek	جريجيك	Turkey
TR002871	Jülide	جولدا	Turkey
TR002872	Kaan	كان	Turkey
TR002873	Kader	قدر	Turkey
TR002874	Kadir	قادر	Turkey
TR002875	Kadri	قدري	Turkey
TR002876	Kadriye	قدرية	Turkey
TR002877	Kafkas	كافكاس	Turkey
TR002878	Kahil	كاهل	Turkey
TR002879	Kalkashandî	قلقشندي	Turkey
TR002880	Kamber	كامبير	Turkey
TR002881	Kamelya	كاميليا	Turkey
TR002882	Kamer	كامير	Turkey
TR002883	Kamile	كميلة	Turkey
TR002884	Kamran	كامران	Turkey
TR002885	Kamuran	كاموران	Turkey
TR002886	Kamran	كامران	Turkey
TR002887	Kapkin	كابكن	Turkey
TR002888	Kara	كارا	Turkey
TR002889	Karabekir	كارابيكر	Turkey
TR002890	Karaosmanglu	كاراوسمانغلو	Turkey
TR002891	Karatay	كاراتاي	Turkey
TR002892	Karpat	كاربات	Turkey
TR002893	Kartal	كارتال	Turkey
TR002894	Kasaba	كاسابا	Turkey
TR002895	Kasapoglu	كاسابوغلو	Turkey
TR002896	Katife	قطيفة	Turkey
TR002897	Kaya	كايا	Turkey
TR002898	Kayahan	كاياهان	Turkey
TR002899	Kayitbay	كايتباي	Turkey
TR002900	Kazancigil	كازانجغل	Turkey
TR002901	Kemal	كمال	Turkey
TR002902	Kemalettin	كمال الدين	Turkey
TR002903	Kenan	كينان	Turkey
TR002904	Kerem	كيريم	Turkey
TR002905	Kerim	كريم	Turkey
TR002906	Keriman	كيرمان	Turkey
TR002907	Kerimoglu	كيرموغلو	Turkey
TR002908	Kevser	كوثر	Turkey
TR002909	Kezban	كيزبان	Turkey
TR002910	Khaldûn	خلدون	Turkey
TR002911	Khurshi	كهورش	Turkey
TR002912	Killic	كلج	Turkey
TR002913	Kiral	كرال	Turkey
TR002914	Kiraz	كراز	Turkey
TR002915	Kiraç	كراتش	Turkey
TR002916	Koca	كوجا	Turkey
TR002917	Koprulu	كوبرولو	Turkey
TR002918	Koraltan	كورالتان	Turkey
TR002919	Koray	كوراي	Turkey
TR002920	Korcan	كورجان	Turkey
TR002921	Korkmaz	كوركماز	Turkey
TR002922	Korkud	كوركود	Turkey
TR002923	Korkut	كوركوت	Turkey
TR002924	Korutürk	كوروتورك	Turkey
TR002925	Kostadinov	كوستادنوو	Turkey
TR002926	Kubilay	كوبلاي	Turkey
TR002927	Kudret	كودريت	Turkey
TR002928	Kulu	كولو	Turkey
TR002929	Kumru	كومرو	Turkey
TR002930	Kumsal	كومسال	Turkey
TR002931	Kurat	كورات	Turkey
TR002932	Kurt	كورت	Turkey
TR002933	Kurtbek	كورتبيك	Turkey
TR002934	Kusçu	كوستشو	Turkey
TR002935	Kutbeddîn	كتب الدين	Turkey
TR002936	Kutlay	كوتلاي	Turkey
TR002937	Kutlu	كوتلو	Turkey
TR002938	Kutsal	كوتسال	Turkey
TR002939	Kutsi	كوتس	Turkey
TR002940	Kutuz	كوتوز	Turkey
TR002941	Kâdi	قاضي	Turkey
TR002942	Kâdizâde	كادزادا	Turkey
TR002943	Kâmil	كامل	Turkey
TR002944	Kâsim	قاسم	Turkey
TR002945	Kâtip	كاتب	Turkey
TR002946	Kîzîbas	كيزيباس	Turkey
TR002947	Köksal	كوكسال	Turkey
TR002948	Köprülü	كوبرولو	Turkey
TR002949	Kösem	كوسيم	Turkey
TR002950	Kütchük	كوتجهوك	Turkey
TR002951	Küçük	كوتشوك	Turkey
TR002952	Lale	لالا	Turkey
TR002953	Lalegün	لاليغون	Turkey
TR002954	Lalehan	لاليهان	Turkey
TR002955	Latif	لطيف	Turkey
TR002956	Latife	لطيفة	Turkey
TR002957	Leman	ليمان	Turkey
TR002958	Lemi	ليم	Turkey
TR002959	Levent	ليوينت	Turkey
TR002960	Leyla	ليلى	Turkey
TR002961	Lokman	لقمان	Turkey
TR002962	Lutfî	لطفي	Turkey
TR002963	Lâtife	لطيفة	Turkey
TR002964	Lüfi	لوف	Turkey
TR002965	Lütfiye	لوتفيا	Turkey
TR002966	Lütfü	لوتفو	Turkey
TR002967	Macide	مجيدة	Turkey
TR002968	Macit	ماجد	Turkey
TR002969	Madakbas	ماداكباس	Turkey
TR002970	Mahfuze	محفوظ	Turkey
TR002971	Mahir	ماهر	Turkey
TR002972	Mahmut	محمود	Turkey
TR002973	Mahmûd	محمود	Turkey
TR002974	Mahzun	مجزون	Turkey
TR002975	Makal	ماكال	Turkey
TR002976	Makbule	مقبول	Turkey
TR002977	Mandirali	ماندرال	Turkey
TR002978	Manolya	مانوليا	Turkey
TR002979	Mansur	منصور	Turkey
TR002980	Maral	مارال	Turkey
TR002981	Mardin	ماردن	Turkey
TR002982	Masal	ماسال	Turkey
TR002983	Masûkî	ماسوكي	Turkey
TR002984	Maulânâ	مولانا	Turkey
TR002985	Mazhar	مظهر	Turkey
TR002986	Mecnun	مجنون	Turkey
TR002987	Mefkure	ميفكورا	Turkey
TR002988	Mehmed	محمد	Turkey
TR002989	Mehmet	محمد	Turkey
TR002990	Mehpare	ميهبارا	Turkey
TR002991	Mehtap	ميهتاب	Turkey
TR002992	Melda	ميلدا	Turkey
TR002993	Melek	ميليك	Turkey
TR002994	Melen	ميلين	Turkey
TR002995	Melih	مليح	Turkey
TR002996	Meliha	مليحة	Turkey
TR002997	Melik	مليك	Turkey
TR002998	Melike	مليكة	Turkey
TR002999	Melis	ميلس	Turkey
TR003000	Melisa	ميلسا	Turkey
TR003001	Melodi	ميلود	Turkey
TR003002	Meltem	ميلتيم	Turkey
TR003003	Menderes	مينديريس	Turkey
TR003004	Mengüç	مينغوتش	Turkey
TR003005	Meral	ميرال	Turkey
TR003006	Maral	مارال	Turkey
TR003007	Merih	ميره	Turkey
TR003008	Meriç	ميرتش	Turkey
TR003009	Mert	ميرت	Turkey
TR003010	Merve	ميروا	Turkey
TR003011	Mestan	ميستان	Turkey
TR003012	Mesut	ميسوت	Turkey
TR003013	Mesîh	مسيح	Turkey
TR003014	Mete	ميتا	Turkey
TR003015	Metin	متين	Turkey
TR003016	Mevlut	مولود	Turkey
TR003017	Midhat	مدحت	Turkey
TR003018	Mihram	مهرام	Turkey
TR003019	Mihriban	مهربان	Turkey
TR003020	Mihrimâh	مهرماه	Turkey
TR003021	Mine	منا	Turkey
TR003022	Miraç	مراتش	Turkey
TR003023	Mircea	مرجيا	Turkey
TR003024	Mirim	مرم	Turkey
TR003025	Mualla	موالا	Turkey
TR003026	Muammar	معمر	Turkey
TR003027	Muammer	معمر	Turkey
TR003028	Mucip	مجيب	Turkey
TR003029	Muhammed	محمد	Turkey
TR003030	Muhan	موهان	Turkey
TR003031	Muhittin	محي الدين	Turkey
TR003032	Muhsin	محسن	Turkey
TR003033	Muhtar	مختار	Turkey
TR003034	Mukadder	مقدر	Turkey
TR003035	Mukaddes	مقدس	Turkey
TR003036	Mulk	مولك	Turkey
TR003037	Munir	منير	Turkey
TR003038	Munis	مؤنس	Turkey
TR003039	Munise	مؤنسة	Turkey
TR003040	Murat	مراد	Turkey
TR003041	Murâd	مراد	Turkey
TR003042	Musa	موسى	Turkey
TR003043	Mustafa	مصطفى	Turkey
TR003044	Mustapha	مصطفى	Turkey
TR003045	Mutlu	موتلو	Turkey
TR003046	Muzaffer	مظفر	Turkey
TR003047	Mûsâ	موسى	Turkey
TR003048	Müberra	مبرة	Turkey
TR003049	Mücahit	مجاهد	Turkey
TR003050	Mücella	موجيلا	Turkey
TR003051	Müesser	ميسر	Turkey
TR003052	Müge	موغا	Turkey
TR003053	Müjdat	موجدات	Turkey
TR003054	Müjde	موجدا	Turkey
TR003055	Mükrime	موكرما	Turkey
TR003056	Mümin	مؤمن	Turkey
TR003057	Münir	منير	Turkey
